experiment_name,timestamp,session_id,trace_id,judge_trace_id,phase,memory,mode,conversation_index,turn_index,question_index,search_calls,top_k,memories_returned,question_category,question,answer,gold_answer,seed,judge_n,judge_verdict,judge_reason,toxic_latency,toxic_jitter,toxic_bandwidth,wall_ms,compute_ms,flush_ms,cpu_edge_ns,cpu_cloud_ns,ram_edge_peak_bytes,ram_cloud_peak_bytes,disk_edge_bytes,disk_cloud_bytes,network_edge_to_cloud_bytes,network_cloud_to_edge_bytes,edge_llm_tokens,edge_llm_cost_usd,cloud_llm_tokens,cloud_llm_cost_usd,llm_tokens,llm_cost_usd,responder_context_window_tokens,responder_context_window_cost_usd,error
graphiti_conv6_unconstrained,2026-05-14T13:36:31.382507+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,14,,,,,,177,"James: Never heard of it, but it sounds interesting. I'll definitely check it out. Thanks for the recommendation, John!",,8,,,,0.0,0.0,0.0,25897.924633987714,25694.388713978697,203.535920009017,217650000,531330000,0.0,0.0,0.0,1716224.0,1415,1037,0,0.0,7799,0.00127905,7799,0.00127905,,,
graphiti_conv6_unconstrained,2026-05-14T13:36:46.276257+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,15,,,,,,178,John: Always happy to help. I'm sure you'll love this trilogy!,,8,,,,0.0,0.0,0.0,14893.231922003906,14488.5648030031,404.66711900080554,133444000,243713000,0.0,0.0,0.0,2727936.0,1240,914,0,0.0,4866,0.00077149,4866,0.00077149,,,
graphiti_conv6_unconstrained,2026-05-14T13:36:54.836070+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,16,,,,,,179,"James: Look, I was playing a game and my faithful furry friend Daisy came and lay down next to me. This is so cute!",,8,,,,0.0,0.0,0.0,8559.263636008836,8355.937061016448,203.3265749923885,89894000,325134000,0.0,0.0,0.0,53248.0,1392,966,0,0.0,5874,0.00092929,5874,0.00092929,,,
graphiti_conv6_unconstrained,2026-05-14T13:37:17.867774+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,17,,,,,,180,"John: Awww, this is really so cute! Your furry friend looks so cozy. Do your dogs often come to you like this while play",,8,,,,0.0,0.0,0.0,23031.189847009955,22828.983439016156,202.20640799379908,176391000,449437000,0.0,0.0,0.0,1540096.0,1368,1038,0,0.0,5904,0.00093372,5904,0.00093372,,,
graphiti_conv6_unconstrained,2026-05-14T13:37:36.805699+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,18,,,,,,181,"James: Yeah, they love to watch me gaming and often hug me. Such good cuddle buddies! What game have you been playing la",,8,,,,0.0,0.0,0.0,18937.43634200655,18734.26965001272,203.16669199382886,171930000,283620000,0.0,0.0,0.0,1548288.0,1426,1038,0,0.0,4840,0.00076399,4840,0.00076399,,,
graphiti_conv6_unconstrained,2026-05-14T13:37:54.394831+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,19,,,,,,182,"John: Awesome that you have them! I'm currently playing AC Valhalla, it's cool. Are you playing anything new?",,8,,,,0.0,0.0,0.0,17588.632102007978,17384.795147983823,203.8369540241547,135228000,408274000,0.0,0.0,0.0,1183744.0,1353,1027,0,0.0,7886,0.00124307,7886,0.00124307,,,
graphiti_conv6_unconstrained,2026-05-14T13:38:05.330378+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,20,,,,,,183,"James: Thanks, John! Valhalla is awesome. I'm trying out some strategy games like this. It's different but so cool!",,8,,,,0.0,0.0,0.0,10935.003730992321,10731.741891009733,203.26183998258784,124881000,555478000,0.0,0.0,0.0,1523712.0,1370,966,0,0.0,5853,0.00092694,5853,0.00092694,,,
graphiti_conv6_unconstrained,2026-05-14T13:38:27.558373+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,21,,,,,,184,John: Is that Civilization VI? Heard good things about it. How's it?,,8,,,,0.0,0.0,0.0,22227.45631498401,22025.20369598642,202.25261899759062,176993000,464896000,0.0,0.0,0.0,1540096.0,1312,986,0,0.0,7837,0.00123518,7837,0.00123518,,,
graphiti_conv6_unconstrained,2026-05-14T13:38:51.233653+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,22,,,,,,185,"James: This is a high-quality turn-based strategy game where you manage resources, lead armies, and conquer territories ",,8,,,,0.0,0.0,0.0,23674.781904992415,23318.716701003723,356.0652039886918,216916000,341637000,0.0,0.0,0.0,2691072.0,1470,1038,0,0.0,4839,0.00076969,4839,0.00076969,,,
graphiti_conv6_unconstrained,2026-05-14T13:39:08.899848+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,23,,,,,,186,John: That sounds fun! What's the game like? Does it require a lot of strategy?,,8,,,,0.0,0.0,0.0,17665.66461601178,17462.47960499022,203.18501102156006,135416000,234794000,0.0,0.0,0.0,49152.0,1323,996,0,0.0,4847,0.00076909,4847,0.00076909,,,
graphiti_conv6_unconstrained,2026-05-14T13:39:21.493135+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,24,,,,,,187,"James: Sure, John! It requires a lot of strategy. It's all about planning, managing resources and making good decisions ",,8,,,,0.0,0.0,0.0,12592.75726499618,12035.562789998949,557.1944749972317,128638000,377214000,0.0,0.0,0.0,2760704.0,1338,972,0,0.0,6079,0.00095849,6079,0.00095849,,,
graphiti_conv6_unconstrained,2026-05-14T13:39:36.006569+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,25,,,,,,188,John: Sounds intense but cool. I like games that test my strategizing. Does it help with your problem-solving?,,8,,,,0.0,0.0,0.0,14512.884453986771,14309.804060991155,203.08039299561642,130282000,271370000,0.0,0.0,0.0,36864.0,1288,960,0,0.0,4870,0.00077389,4870,0.00077389,,,
graphiti_conv6_unconstrained,2026-05-14T13:39:39.720060+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,26,,,,,,189,"James: Yeah, it's a great way to work on problem-solving and thinking. Plus, it's awesome to see your plans go the way y",,8,,,,0.0,0.0,0.0,3712.9789309983607,3509.7510589985177,203.22787199984305,12377000,154456000,0.0,0.0,0.0,1167360.0,1316,971,0,0.0,4898,0.00077449,4898,0.00077449,,,
graphiti_conv6_unconstrained,2026-05-14T13:39:43.322322+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,27,,,,,,190,John: Yeah! It's really satisfying when your plans work out and you win. How long have you been playing this game?,,8,,,,0.0,0.0,0.0,3601.682192995213,3398.3738249808084,203.30836801440455,44864000,185291000,0.0,0.0,0.0,1134592.0,1292,966,0,0.0,4893,0.00077419,4893,0.00077419,,,
graphiti_conv6_unconstrained,2026-05-14T13:39:47.527564+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,28,,,,,,191,James: Been playing it for a month now - it's really challenged my strategy skills.,,8,,,,0.0,0.0,0.0,4204.728898010217,4001.7082970007323,203.02060100948438,43881000,155877000,0.0,0.0,0.0,1142784.0,1261,933,0,0.0,4873,0.00077389,4873,0.00077389,,,
graphiti_conv6_unconstrained,2026-05-14T13:40:01.465611+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,29,,,,,,192,"John: Wow, that's impressive! I'm really enjoying games like this, they really make me think. What do you think of strat",,8,,,,0.0,0.0,0.0,13937.553708004998,13735.50226300722,202.05144499777816,127336000,253391000,0.0,0.0,0.0,1167360.0,1456,972,0,0.0,4900,0.00077749,4900,0.00077749,,,
graphiti_conv6_unconstrained,2026-05-14T13:40:24.139559+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,30,,,,,,193,James: Sounds good! Board games are always a blast when you hang out with friends.,,8,,,,0.0,0.0,0.0,22673.45070000738,22468.92262401525,204.52807599212974,174767000,311990000,0.0,0.0,0.0,1134592.0,1326,999,0,0.0,4884,0.00077419,4884,0.00077419,,,
graphiti_conv6_unconstrained,2026-05-14T13:40:34.584322+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,31,,,,,,194,John: Yeah! They're great for having fun together.,,8,,,,0.0,0.0,0.0,10444.254851987353,10241.003374016145,203.25147797120735,91718000,196732000,0.0,0.0,0.0,1159168.0,1228,902,0,0.0,4851,0.00076879,4851,0.00076879,,,
graphiti_conv6_unconstrained,2026-05-14T13:40:44.001738+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,32,,,,,,195,James: Anything else that is fun to play with others?,,8,,,,0.0,0.0,0.0,9416.909571009455,9213.706467009615,203.2031039998401,88502000,393731000,0.0,0.0,0.0,1110016.0,1231,904,0,0.0,4844,0.00076909,4844,0.00076909,,,
graphiti_conv6_unconstrained,2026-05-14T13:41:15.964273+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,33,,,,,,196,"John: Yes, we played one game, but I forgot its name. Perhaps you know this game. There were multi-colored cards with nu",,8,,,,0.0,0.0,0.0,31962.036256009014,31758.764539990807,203.27171601820737,261632000,556626000,0.0,0.0,0.0,1216512.0,1613,1103,0,0.0,7948,0.00125197,7948,0.00125197,,,
graphiti_conv6_unconstrained,2026-05-14T13:41:31.705865+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,34,,,,,,197,James: I can't remember such a game. Maybe you have some other interesting games?,,8,,,,0.0,0.0,0.0,15741.061376000289,15387.07404298475,353.98733301553875,162523000,268678000,0.0,0.0,0.0,2805760.0,1259,933,0,0.0,4915,0.00077659,4915,0.00077659,,,
graphiti_conv6_unconstrained,2026-05-14T13:41:45.948942+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,35,,,,,,198,John: Yeah for sure! I've been playing one more game with friends these days. It's a game to figure out who the impostor,,8,,,,0.0,0.0,0.0,14242.515777004883,14039.98218299239,202.53359401249327,105522000,631912000,0.0,0.0,0.0,32768.0,1323,972,0,0.0,8002,0.00125972,8002,0.00125972,,,
graphiti_conv6_unconstrained,2026-05-14T13:41:49.237581+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,36,,,,,,199,"James: Sounds cool! I've heard of that game, been meaning to try it out.",,8,,,,0.0,0.0,0.0,3287.935866013868,3084.77940200828,203.15646400558762,50421000,170502000,0.0,0.0,0.0,1642496.0,1250,923,0,0.0,4911,0.00077959,4911,0.00077959,,,
graphiti_conv6_unconstrained,2026-05-14T13:41:53.497715+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,37,,,,,,200,"John: Go for it, James! I advise you to gather a large group, it will be much more interesting to play.",,8,,,,0.0,0.0,0.0,4259.546218003379,4056.06792299659,203.47829500678927,51664000,206935000,0.0,0.0,0.0,1167360.0,1281,954,0,0.0,4897,0.00077659,4897,0.00077659,,,
graphiti_conv6_unconstrained,2026-05-14T13:41:59.244233+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,38,,,,,,201,"James: Sure thing, sounds like fun.",,8,,,,0.0,0.0,0.0,5745.867634017486,5189.48379001813,556.383843999356,53861000,197111000,0.0,0.0,0.0,2256896.0,1213,886,0,0.0,4859,0.00076819,4859,0.00076819,,,
graphiti_conv6_unconstrained,2026-05-14T13:42:08.903336+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,39,,,,,,202,John: That really is!,,8,,,,0.0,0.0,0.0,9658.445245004259,9453.097532998072,205.34771200618707,116861000,317838000,0.0,0.0,0.0,20480.0,1199,871,0,0.0,4840,0.00076669,4840,0.00076669,,,
graphiti_conv6_unconstrained,2026-05-14T13:42:25.528255+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,0,,,,,,203,John: Hey James! How've you been? Had an eventful week since our last chat.,,9,,,,0.0,0.0,0.0,16624.301552015822,16164.479402010329,459.8221500054933,189562000,985010000,0.0,0.0,0.0,2945024.0,1249,926,0,0.0,5976,0.00094215,5976,0.00094215,,,
graphiti_conv6_unconstrained,2026-05-14T13:42:35.655009+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,1,,,,,,204,"James: Hey John! Man, it's been wild since we talked. Last Friday, something happened on my project that I've been worki",,9,,,,0.0,0.0,0.0,10126.070475002052,9666.271185997175,459.7992890048772,130238000,366965000,0.0,0.0,0.0,1196032.0,1329,904,0,0.0,4861,0.00077209,4861,0.00077209,,,
graphiti_conv6_unconstrained,2026-05-14T13:42:49.698116+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,2,,,,,,205,"John: Ugh, that's rough. I understand how frustrating it can be. What happened with that project of yours?",,9,,,,0.0,0.0,0.0,14042.476033006096,13837.13044601609,205.34558699000627,178881000,640546000,0.0,32768,0.0,28672.0,1280,958,0,0.0,7854,0.00123531,7854,0.00123531,,,
graphiti_conv6_unconstrained,2026-05-14T13:43:07.988539+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,3,,,,,,206,James: I hit a major snag - a bug in the code messed up the game mechanics. I tried debugging it for hours but couldn't ,,9,,,,0.0,0.0,0.0,18289.788848982425,17779.64748197701,510.1413670054171,235323000,701814000,0.0,0.0,0.0,3342336.0,1331,971,0,0.0,8020,0.00126247,8020,0.00126247,,,
graphiti_conv6_unconstrained,2026-05-14T13:43:17.295431+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,4,,,,,,207,"John: Yeah, dealing with those bugs can be frustrating. Did you manage to solve the issue?",,9,,,,0.0,0.0,0.0,9306.252774986206,9101.742261991603,204.51051299460232,83571000,334853000,0.0,0.0,0.0,20480.0,1264,941,0,0.0,4834,0.00076669,4834,0.00076669,,,
graphiti_conv6_unconstrained,2026-05-14T13:43:47.313143+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,5,,,,,,208,"James: Nah, I couldn't figure it out on my own so a group of friends and I teamed up and got it fixed. Took a bit of wor",,9,,,,0.0,0.0,0.0,30017.084917984903,29607.695627986686,409.38928999821655,359620000,1303987000,0.0,0.0,0.0,2912256.0,1388,1038,0,0.0,7898,0.00124419,7898,0.00124419,,,
graphiti_conv6_unconstrained,2026-05-14T13:43:51.023359+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,6,,,,,,209,John: Cool! Having a reliable team can really make a difference.,,9,,,,0.0,0.0,0.0,3709.5529999933206,3505.323432997102,204.22956699621864,58957000,205070000,0.0,0.0,0.0,16384.0,1238,915,0,0.0,4839,0.00076699,4839,0.00076699,,,
graphiti_conv6_unconstrained,2026-05-14T13:44:01.706724+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,7,,,,,,210,"James: Yeah, totally! It's awesome to have a group of people who share the same passions. They give you help and bring t",,9,,,,0.0,0.0,0.0,10682.769135019043,10478.03746900172,204.73166601732373,125949000,399495000,0.0,0.0,0.0,1216512.0,1409,972,0,0.0,4905,0.00077779,4905,0.00077779,,,
graphiti_conv6_unconstrained,2026-05-14T13:44:26.156273+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,8,,,,,,211,"John: Nah, I have day-off today. I had a few new friends over to watch some movies. Trying to socialize more and it's be",,9,,,,0.0,0.0,0.0,24448.92195300781,24243.62100698636,205.30094602145255,296982000,644547000,0.0,0.0,0.0,1208320.0,1394,971,0,0.0,4955,0.00078709,4955,0.00078709,,,
graphiti_conv6_unconstrained,2026-05-14T13:44:49.961755+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,9,,,,,,212,"James: Sounds great, John! I'm definitely in next time. Hanging out with friends and unwinding is key. By the way, today",,9,,,,0.0,0.0,0.0,23804.841906996444,23345.133313006954,459.7085939894896,297033000,1120134000,0.0,0.0,0.0,2891776.0,1495,1036,0,0.0,8045,0.00126666,8045,0.00126666,,,
graphiti_conv6_unconstrained,2026-05-14T13:44:55.123387+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,10,,,,,,213,John: Cool! They look like they're having a blast. What type are they?,,9,,,,0.0,0.0,0.0,5160.995534999529,4649.602815014077,511.39271998545155,66105000,246743000,0.0,0.0,0.0,1163264.0,1179,855,0,0.0,5028,0.00079219,5028,0.00079219,,,
graphiti_conv6_unconstrained,2026-05-14T13:46:30.861542+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,11,,,,,,214,"James: One of them, Daisy, is a Labrador. She loves to play with her toys, but most of all she loves to eat.",,9,,,,0.0,0.0,0.0,95737.49995499384,95533.33493400714,204.16502098669298,1129707000,2107312000,0.0,0.0,0.0,106496.0,1739,1415,0,0.0,6075,0.00095887,6075,0.00095887,,,
graphiti_conv6_unconstrained,2026-05-14T13:46:45.474701+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,12,,,,,,215,"John: Cool, what about the other two? Judging by the photo, shepherds?",,9,,,,0.0,0.0,0.0,14612.534028012305,14407.169072015677,205.36495599662885,184938000,467665000,0.0,0.0,0.0,1720320.0,1179,855,0,0.0,4988,0.00078619,4988,0.00078619,,,
graphiti_conv6_unconstrained,2026-05-14T13:47:23.626092+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,13,,,,,,216,"James: Exactly! You would know how much joy they bring me. They are so loyal, and this is their main feature.",,9,,,,0.0,0.0,0.0,38150.733226997545,37945.719979004934,205.01324799261056,431831000,905899000,0.0,0.0,0.0,1183744.0,1392,1067,0,0.0,4999,0.00079099,4999,0.00079099,,,
graphiti_conv6_unconstrained,2026-05-14T13:47:33.631661+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,14,,,,,,217,"John: Wow, James! Love hearing about the joy that furry friends bring into your life. What else brings you happiness?",,9,,,,0.0,0.0,0.0,10004.93726899731,9799.839182000142,205.09808699716814,123813000,352570000,0.0,0.0,0.0,1171456.0,1226,901,0,0.0,4981,0.00078919,4981,0.00078919,,,
graphiti_conv6_unconstrained,2026-05-14T13:48:10.236439+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,15,,,,,,218,"James: My pets, computer games, travel and pizza are all that bring me happiness in life.",,9,,,,0.0,0.0,0.0,36604.14355399553,36399.795111996355,204.3484419991728,420923000,1632432000,0.0,0.0,0.0,1249280.0,1438,1116,0,0.0,12740,0.00212256,12740,0.00212256,,,
graphiti_conv6_unconstrained,2026-05-14T13:48:22.024490+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,16,,,,,,219,"John: Pizza? Cool, I love pizza too! Which one do you love the most?",,9,,,,0.0,0.0,0.0,11787.417546001961,11582.23783399444,205.17971200752072,168585000,570011000,0.0,0.0,0.0,1945600.0,1243,919,0,0.0,5861,0.00092605,5861,0.00092605,,,
graphiti_conv6_unconstrained,2026-05-14T13:48:36.530899+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,17,,,,,,220,James: Pepperoni of course! An amazing combination of spicy salami and cheese.,,9,,,,0.0,0.0,0.0,14505.634374014335,14300.34080601763,205.29356799670495,184106000,662405000,0.0,0.0,0.0,1572864.0,1253,930,0,0.0,7875,0.00123977,7875,0.00123977,,,
graphiti_conv6_unconstrained,2026-05-14T13:49:05.907144+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,18,,,,,,221,"John: Cool, but my favorite thing is Hawaiian pizza. This combination of sweet and salty delights me! What other pizza d",,9,,,,0.0,0.0,0.0,29375.577230006456,29171.42240901012,204.15482099633664,319205000,908762000,0.0,0.0,0.0,1683456.0,1504,1037,0,0.0,7692,0.00121327,7692,0.00121327,,,
graphiti_conv6_unconstrained,2026-05-14T13:49:18.737117+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,19,,,,,,222,James: I like also cheese pizza and prosciutto.,,9,,,,0.0,0.0,0.0,12829.311776004033,12624.100629007444,205.21114699658938,175241000,708941000,0.0,24576,0.0,1757184.0,1264,941,0,0.0,9013,0.00145492,9013,0.00145492,,,
graphiti_conv6_unconstrained,2026-05-14T13:49:29.379230+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,20,,,,,,223,"John: Haven't tried prosciutto yet, but I've heard it`s great!",,9,,,,0.0,0.0,0.0,10641.487675980898,10436.180220975075,205.3074550058227,125145000,604328000,0.0,0.0,0.0,1732608.0,1171,848,0,0.0,4780,0.00075859,4780,0.00075859,,,
graphiti_conv6_unconstrained,2026-05-14T13:49:42.057933+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,21,,,,,,224,"James: Give it a shot! It`s really great. No regrets, I promise.",,9,,,,0.0,0.0,0.0,12678.04134398466,12320.607703994028,357.4336399906315,171290000,410955000,0.0,0.0,0.0,2363392.0,1239,915,0,0.0,4783,0.00075949,4783,0.00075949,,,
graphiti_conv6_unconstrained,2026-05-14T13:49:52.207474+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,22,,,,,,225,"John: Got it, will check it out. Thanks!",,9,,,,0.0,0.0,0.0,10148.878373001935,9586.409618001198,562.4687550007366,124852000,357944000,0.0,0.0,0.0,1163264.0,1149,825,0,0.0,4745,0.00075199,4745,0.00075199,,,
graphiti_conv6_unconstrained,2026-05-14T13:50:02.261109+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,23,,,,,,226,James: Be sure to tell us your impressions when you try it! And Bon Appetit!,,9,,,,0.0,0.0,0.0,10053.028827998787,9847.566693992121,205.46213400666602,125312000,335226000,0.0,0.0,0.0,16384.0,1185,861,0,0.0,4748,0.00075379,4748,0.00075379,,,
graphiti_conv6_unconstrained,2026-05-14T13:50:11.759665+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,24,,,,,,227,John: Thanks! Catch you later!,,9,,,,0.0,0.0,0.0,9497.883706993889,9293.59917299007,204.2845340038184,84152000,351593000,0.0,0.0,0.0,1191936.0,1139,814,0,0.0,4709,0.00074659,4709,0.00074659,,,
graphiti_conv6_unconstrained,2026-05-14T13:50:15.766400+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,0,,,,,,228,James: Hey John! Been a while since we chatted. Sorry 'bout not getting back sooner. How's it going? Any new games you'r,,10,,,,0.0,0.0,0.0,4006.112470990047,3801.5607869892847,204.55168400076218,65090000,235524000,0.0,0.0,0.0,1171456.0,1239,905,0,0.0,4720,0.00074779,4720,0.00074779,,,
graphiti_conv6_unconstrained,2026-05-14T13:50:24.724166+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,1,,,,,,229,"John: Hey James! No worries, I know you are really busy at work. I'm good, thanks for asking. Oh, I've been organizing s",,10,,,,0.0,0.0,0.0,8957.151403999887,8754.28437400842,202.86702999146655,121755000,314544000,0.0,0.0,0.0,1171456.0,1482,972,0,0.0,4782,0.00075709,4782,0.00075709,,,
graphiti_conv6_unconstrained,2026-05-14T13:50:45.919008+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,2,,,,,,230,"James: Wow, John, that looks awesome! Is it an icon of a new game?",,10,,,,0.0,0.0,0.0,21194.191115006106,20989.563383016502,204.6277319896035,255097000,844625000,0.0,49152,0.0,1277952.0,1310,985,0,0.0,7852,0.00124255,7852,0.00124255,,,
graphiti_conv6_unconstrained,2026-05-14T13:51:03.627134+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,3,,,,,,231,"John: Nope, not a new game. We put together a tournament for our favorite game, CS:GO. Lots showed up and we made a bunc",,10,,,,0.0,0.0,0.0,17707.4606110109,17502.317542006494,205.14306900440715,229732000,641566000,0.0,0.0,0.0,1765376.0,1363,1015,0,0.0,5849,0.00092563,5849,0.00092563,,,
graphiti_conv6_unconstrained,2026-05-14T13:51:09.538021+00:00,graphiti_conv6_unconstrained_3cd17608,35f0c24a5a6b2d6eef799cc9d1cf0e87,,load,graphiti,unconstrained,6,4,,,,,,232,"James: Wow John, organizing that tournament for charity must have been a ton of effort, but it sounds like it was so wor",,10,,,,0.0,0.0,0.0,5910.218706994783,5704.908718005754,205.30998898902908,66879000,452261000,0.0,0.0,0.0,1699840.0,1304,971,0,0.0,6062,0.00095598,6062,0.00095598,,,
