experiment_name,timestamp,session_id,trace_id,judge_trace_id,phase,memory,mode,conversation_index,turn_index,question_index,search_calls,top_k,memories_returned,question_category,question,answer,gold_answer,seed,judge_n,judge_verdict,judge_reason,toxic_latency,toxic_jitter,toxic_bandwidth,wall_ms,compute_ms,flush_ms,cpu_edge_ns,cpu_cloud_ns,ram_edge_peak_bytes,ram_cloud_peak_bytes,disk_edge_bytes,disk_cloud_bytes,network_edge_to_cloud_bytes,network_cloud_to_edge_bytes,edge_llm_tokens,edge_llm_cost_usd,cloud_llm_tokens,cloud_llm_cost_usd,llm_tokens,llm_cost_usd,responder_context_window_tokens,responder_context_window_cost_usd,cloud_llm_retry_wait_ms,error
graphiti_conv4_unconstrained,2026-05-16T11:59:56.528114+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,8,,,,,,575,"John: Wow, that sounds awesome! How challenging was the trek through the Himalayas?",,26,,,,0.0,0.0,0.0,5886.071257991716,5681.999216001714,204.07204199000262,97858000,404262000,0.0,0.0,0.0,1798144.0,1264,935,0,0.0,5889,0.00093225,5889,0.00093225,,,,
graphiti_conv4_unconstrained,2026-05-16T11:59:59.792742+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,9,,,,,,576,"Tim: The book mentioned that the trek was tough but worth it, with challenging terrain, altitude sickness, and bad weath",,26,,,,0.0,0.0,0.0,3264.0317070035962,3059.4120410096366,204.61966599395964,14055000,188770000,0.0,0.0,0.0,1695744.0,1305,907,0,0.0,4898,0.00078259,4898,0.00078259,,,,
graphiti_conv4_unconstrained,2026-05-16T12:00:03.615205+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,10,,,,,,577,John: Wow! Sounds like a tough journey.,,26,,,,0.0,0.0,0.0,3821.8713469977956,3616.7998220043955,205.0715249934001,57135000,209872000,0.0,0.0,0.0,1253376.0,1221,891,0,0.0,4852,0.00076579,4852,0.00076579,,,,
graphiti_conv4_unconstrained,2026-05-16T12:00:11.327904+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,11,,,,,,578,"Tim: It's true. Facing challenges can be tough, but it can make us stronger. I just visited a travel agency to see what ",,26,,,,0.0,0.0,0.0,7712.089107997599,7507.20081399777,204.88829399982933,67920000,473651000,0.0,94208,0.0,1159168.0,1285,906,0,0.0,7959,0.00125121,7959,0.00125121,,,,
graphiti_conv4_unconstrained,2026-05-16T12:00:15.793395+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,12,,,,,,579,"John: For sure, challenges help us learn and grow. Sounds fun! Keep me updated!",,26,,,,0.0,0.0,0.0,4464.870597992558,4260.184781989665,204.68581600289326,60848000,213568000,0.0,188416,0.0,1777664.0,1195,865,0,0.0,4872,0.00077509,4872,0.00077509,,,,
graphiti_conv4_unconstrained,2026-05-16T12:00:20.009143+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,13,,,,,,580,"Tim: Thanks, I will. You have to keep pushing for your goals.",,26,,,,0.0,0.0,0.0,4215.161486994475,4010.1882929884596,204.97319400601555,53570000,206744000,0.0,0.0,0.0,1134592.0,1297,913,0,0.0,4820,0.00076279,4820,0.00076279,,,,
graphiti_conv4_unconstrained,2026-05-16T12:00:26.474589+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,14,,,,,,581,"John: By the way, who was that main actress in Harry Potter? I've heard about her a lot lately.",,26,,,,0.0,0.0,0.0,6464.8421199963195,6260.298420005711,204.54369999060873,62326000,535789000,0.0,327680,0.0,1253376.0,1277,947,0,0.0,5892,0.00093168,5892,0.00093168,,,,
graphiti_conv4_unconstrained,2026-05-16T12:00:35.903501+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,15,,,,,,582,"Tim: Emma Watson, she's a big supporter of gender equality. I'm a huge fan.",,26,,,,0.0,0.0,0.0,9428.317585989134,9224.053340993123,204.26424499601126,111240000,479178000,0.0,0.0,0.0,1728512.0,1191,861,0,0.0,7981,0.00125586,7981,0.00125586,,,,
graphiti_conv4_unconstrained,2026-05-16T12:00:39.972009+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,16,,,,,,583,"John: Wow, that's great! It's inspiring to see people who use their platform for important causes and make a difference.",,26,,,,0.0,0.0,0.0,4067.9505730076926,3863.324806006858,204.62576700083446,53484000,201726000,0.0,0.0,0.0,1748992.0,1302,973,0,0.0,4836,0.00076969,4836,0.00076969,,,,
graphiti_conv4_unconstrained,2026-05-16T12:00:43.986398+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,17,,,,,,584,Tim: Her women's rights advocacy is also a huge inspiration to me! Seeing people use their platform for causes like gend,,26,,,,0.0,0.0,0.0,4013.778929991531,3809.7498749993974,204.02905499213375,56664000,381994000,0.0,0.0,0.0,1179648.0,1316,907,0,0.0,4862,0.00077179,4862,0.00077179,,,,
graphiti_conv4_unconstrained,2026-05-16T12:00:56.298545+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,18,,,,,,585,John: Definitely. Making a difference is important to me. I use my influence and resources to help causes I believe in. ,,26,,,,0.0,0.0,0.0,12311.530220991699,12106.70896199008,204.82125900161918,120065000,567917000,0.0,0.0,0.0,1228800.0,1507,906,0,0.0,9825,0.00158198,9825,0.00158198,,,,
graphiti_conv4_unconstrained,2026-05-16T12:00:59.882242+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,19,,,,,,586,Tim: Cool! What causes are you working on? Tell me more about them!,,26,,,,0.0,0.0,0.0,3583.102678996511,3176.5227660071105,406.5799129894003,54243000,207049000,0.0,0.0,0.0,2953216.0,1183,854,0,0.0,4891,0.00077389,4891,0.00077389,,,,
graphiti_conv4_unconstrained,2026-05-16T12:01:14.931663+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,20,,,,,,587,John: I've been working on supporting youth sports and fighting for fair chances in sports for underserved communities. ,,26,,,,0.0,0.0,0.0,15048.823021003045,14844.035906004137,204.78711499890778,167965000,969328000,0.0,0.0,0.0,131072.0,1644,907,0,0.0,12350,0.00203954,12350,0.00203954,,,,
graphiti_conv4_unconstrained,2026-05-16T12:01:20.559812+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,21,,,,,,588,Tim: Cool! What have been some memorable experiences working with them?,,26,,,,0.0,0.0,0.0,5627.569787000539,5422.757142994669,204.81264400586952,61312000,238526000,0.0,36864,0.0,2129920.0,1187,857,0,0.0,4948,0.00078289,4948,0.00078289,,,,
graphiti_conv4_unconstrained,2026-05-16T12:01:28.640836+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,22,,,,,,589,John: Organizing a basketball camp for kids in my hometown last summer was an awesome experience! Seeing their faces lig,,26,,,,0.0,0.0,0.0,8080.391983996378,7875.629301997833,204.7626819985453,104078000,453995000,0.0,0.0,0.0,1183744.0,1463,906,0,0.0,8118,0.0012774,8118,0.0012774,,,,
graphiti_conv4_unconstrained,2026-05-16T12:01:32.418504+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,23,,,,,,590,Tim: Wow! Making a difference to those kids was great! Your passion for helping others is awesome.,,26,,,,0.0,0.0,0.0,3777.0395499974256,3572.5422440009424,204.4973059964832,56965000,386363000,0.0,0.0,0.0,1748992.0,1331,950,0,0.0,5014,0.00079099,5014,0.00079099,,,,
graphiti_conv4_unconstrained,2026-05-16T12:01:37.235977+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,24,,,,,,591,John: Thanks! I'm really glad I can make a difference. Have you been doing anything new in your free time?,,26,,,,0.0,0.0,0.0,4816.916707000928,4611.819209996611,205.09749700431712,22040000,215986000,0.0,0.0,0.0,1241088.0,1222,892,0,0.0,5037,0.00079759,5037,0.00079759,,,,
graphiti_conv4_unconstrained,2026-05-16T12:01:43.488698+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,25,,,,,,592,"Tim: In my downtime, I still love to get lost in good books, and this series is one of my favorites. It's a magical worl",,26,,,,0.0,0.0,0.0,6252.080172998831,6047.173047001706,204.90712599712424,100742000,243381000,0.0,0.0,0.0,1196032.0,1405,971,0,0.0,5053,0.00079819,5053,0.00079819,,,,
graphiti_conv4_unconstrained,2026-05-16T12:01:50.187838+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,26,,,,,,593,John: That's awesome! Have you seen all the Harry Potter movies? I'm a fan too!,,26,,,,0.0,0.0,0.0,6698.549107997678,6495.194179005921,203.35492899175733,64162000,453593000,0.0,0.0,0.0,1282048.0,1261,931,0,0.0,6075,0.00095941,6075,0.00095941,,,,
graphiti_conv4_unconstrained,2026-05-16T12:01:54.887516+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,27,,,,,,594,"Tim: Yeah, I have! Watching them and seeing how they compare to the books is awesome. It's amazing to watch the story co",,26,,,,0.0,0.0,0.0,4699.0604890015675,4494.99446900154,204.0660200000275,55232000,212643000,0.0,0.0,0.0,1761280.0,1272,906,0,0.0,5086,0.00080629,5086,0.00080629,,,,
graphiti_conv4_unconstrained,2026-05-16T12:01:59.820109+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,28,,,,,,595,"John: I'm a total movie fan! Seeing it all come alive on the big screen is awesome, and a great way to relax.",,26,,,,0.0,0.0,0.0,4932.027855000342,4727.446764998604,204.58109000173863,57149000,213809000,0.0,0.0,0.0,1216512.0,1225,895,0,0.0,5068,0.00080539,5068,0.00080539,,,,
graphiti_conv4_unconstrained,2026-05-16T12:02:04.212454+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,29,,,,,,596,"Tim: Yeah, watching movies is a fun way to relax. We love having movie marathons with our friends.",,26,,,,0.0,0.0,0.0,4391.722053987905,4187.200486994698,204.52156699320767,57578000,208446000,0.0,0.0,0.0,1191936.0,1341,884,0,0.0,5010,0.00079039,5010,0.00079039,,,,
graphiti_conv4_unconstrained,2026-05-16T12:02:09.947896+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,30,,,,,,597,"John: Sounds like a blast! Movie marathons with friends and popcorn, right? So, what's your favorite genre?",,26,,,,0.0,0.0,0.0,5734.796262011514,5175.430283008609,559.3659790029051,61352000,261916000,0.0,0.0,0.0,2375680.0,1289,959,0,0.0,5028,0.00079489,5028,0.00079489,,,,
graphiti_conv4_unconstrained,2026-05-16T12:02:22.717048+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,31,,,,,,598,"Tim: I'm a huge fan of this genre! Epic adventures and magical worlds are my thing. Here's a pic of my favorite, Lord of",,26,,,,0.0,0.0,0.0,12768.517641990911,12564.32931299787,204.18832899304107,123255000,544312000,0.0,0.0,0.0,49152.0,1399,972,0,0.0,10038,0.00162633,10038,0.00162633,,,,
graphiti_conv4_unconstrained,2026-05-16T12:02:26.819548+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,32,,,,,,599,"John: Wow, that's great! Are there any new fantasy movies that you're excited about?",,26,,,,0.0,0.0,0.0,4101.931047000107,3897.856137002236,204.07490999787115,55433000,209220000,0.0,0.0,0.0,1798144.0,1200,870,0,0.0,4976,0.00078889,4976,0.00078889,,,,
graphiti_conv4_unconstrained,2026-05-16T12:02:31.290165+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,33,,,,,,600,Tim: Woo-hoo! There's a new fantasy TV series coming out next month - can't wait!,,26,,,,0.0,0.0,0.0,4470.05431400612,4060.8890630101087,409.1652509960113,56973000,217616000,0.0,106496,0.0,2265088.0,1197,867,0,0.0,4875,0.00077329,4875,0.00077329,,,,
graphiti_conv4_unconstrained,2026-05-16T12:02:35.313413+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,34,,,,,,601,John: What's it called? I'm always down for something new.,,26,,,,0.0,0.0,0.0,4022.610376996454,3818.773519989918,203.83685700653587,53817000,193445000,0.0,0.0,0.0,16384.0,1174,845,0,0.0,4860,0.00077149,4860,0.00077149,,,,
graphiti_conv4_unconstrained,2026-05-16T12:02:42.801217+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,35,,,,,,602,"Tim: I'm really excited to watch this new show that's coming out called ""The Wheel of Time"". It's based on a book series",,26,,,,0.0,0.0,0.0,7487.166691003949,7282.846633010195,204.32005799375474,66529000,630723000,0.0,0.0,0.0,1183744.0,1317,974,0,0.0,8025,0.00126613,8025,0.00126613,,,,
graphiti_conv4_unconstrained,2026-05-16T12:02:46.745719+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,36,,,,,,603,John: That sounds exciting!,,26,,,,0.0,0.0,0.0,3943.9414819935337,3739.551744001801,204.38973799173255,56080000,208527000,0.0,0.0,0.0,1724416.0,1143,812,0,0.0,4814,0.00076189,4814,0.00076189,,,,
graphiti_conv4_unconstrained,2026-05-16T12:02:51.436625+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,37,,,,,,604,"Tim: Yeah, can't wait to check out the series. It's always fun seeing the books come to life on screen! Talk to you late",,26,,,,0.0,0.0,0.0,4690.330062003341,4485.7465230015805,204.58353900176007,57309000,217267000,0.0,0.0,0.0,1191936.0,1304,973,0,0.0,4842,0.00076969,4842,0.00076969,,,,
graphiti_conv4_unconstrained,2026-05-16T12:02:55.112247+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,0,,,,,,605,"Tim: Hi John, how's it going? Interesting things have happened since we last talked - I joined a group of globetrotters ",,27,,,,0.0,0.0,0.0,3675.0044479995267,3470.454536000034,204.5499119994929,51351000,193452000,0.0,0.0,0.0,1167360.0,1396,906,0,0.0,4878,0.00077869,4878,0.00077869,,,,
graphiti_conv4_unconstrained,2026-05-16T12:03:05.210612+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,1,,,,,,606,John: Hey Tim! Cool to hear about your globetrotting group! Must be great connecting with other traveling buffs. By the ,,27,,,,0.0,0.0,0.0,10097.73750101158,9893.230725007015,204.50677600456402,111611000,495009000,0.0,0.0,0.0,1204224.0,1293,905,0,0.0,7975,0.0012536,7975,0.0012536,,,,
graphiti_conv4_unconstrained,2026-05-16T12:03:12.465957+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,2,,,,,,607,Tim: It's been awesome chatting with fellow travel enthusiasts. Italy is definitely on my list of places to visit. How w,,27,,,,0.0,0.0,0.0,7254.7310200025095,6741.939764004201,512.7912559983088,66667000,451489000,0.0,0.0,0.0,3489792.0,1295,905,0,0.0,5898,0.00093209,5898,0.00093209,,,,
graphiti_conv4_unconstrained,2026-05-16T12:03:19.963763+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,3,,,,,,608,John: Italy was awesome! Everything from the food to the history and architecture was amazing. I even got this awesome b,,27,,,,0.0,0.0,0.0,7497.167690002243,7292.891999997664,204.2756900045788,102991000,581855000,0.0,380928,0.0,53248.0,1370,972,0,0.0,7153,0.00115515,7153,0.00115515,,,,
graphiti_conv4_unconstrained,2026-05-16T12:03:25.425986+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,4,,,,,,609,"Tim: Wow, traveling is amazing, isn't it? I'm learning German now - tough but fun. Do you know any other languages?",,27,,,,0.0,0.0,0.0,5461.62507700501,5257.0602990017505,204.56477800325956,59137000,232787000,0.0,0.0,0.0,1777664.0,1228,901,0,0.0,4924,0.00077839,4924,0.00077839,,,,
graphiti_conv4_unconstrained,2026-05-16T12:03:29.961571+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,5,,,,,,610,"John: Wow! Impressive you're learning German. I know a bit of it myself and Spanish, it makes travel so much easier. How",,27,,,,0.0,0.0,0.0,4534.987740989891,4126.306241989369,408.6814990005223,56279000,224499000,0.0,0.0,0.0,2392064.0,1388,972,0,0.0,4968,0.00078859,4968,0.00078859,,,,
graphiti_conv4_unconstrained,2026-05-16T12:03:34.642267+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,6,,,,,,611,"Tim: Learning German has been tough but worth it. I like the structure of the language, it's much easier when I took Fre",,27,,,,0.0,0.0,0.0,4680.094581999583,4476.599869012716,203.49471298686694,56473000,204939000,0.0,0.0,0.0,20480.0,1406,971,0,0.0,5000,0.00078979,5000,0.00078979,,,,
graphiti_conv4_unconstrained,2026-05-16T12:03:39.861940+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,7,,,,,,612,John: I've always wanted to learn Spanish. I just stared with it. It's such a useful language with many personal and pro,,27,,,,0.0,0.0,0.0,5219.077106012264,5014.037183005712,205.03992300655227,58464000,420783000,0.0,0.0,0.0,1200128.0,1257,906,0,0.0,5037,0.00079939,5037,0.00079939,,,,
graphiti_conv4_unconstrained,2026-05-16T12:03:43.913655+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,8,,,,,,613,"Tim: Yeah, knowing another language opens up a lot of opportunities. Have you come across any good resources for learnin",,27,,,,0.0,0.0,0.0,4051.066611005808,3846.0254820092814,205.04112899652682,54643000,201826000,0.0,0.0,0.0,1163264.0,1464,972,0,0.0,5024,0.00079159,5024,0.00079159,,,,
graphiti_conv4_unconstrained,2026-05-16T12:03:48.324745+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,9,,,,,,614,John: Yeah! I've been using that app on my phone to practice too! It's helped a lot.,,27,,,,0.0,0.0,0.0,4410.500820988091,4104.4849769969005,306.0158439911902,19609000,214272000,0.0,0.0,0.0,2310144.0,1198,870,0,0.0,5058,0.00079849,5058,0.00079849,,,,
graphiti_conv4_unconstrained,2026-05-16T12:03:52.525590+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,10,,,,,,615,"Tim: That app is great. Learning another language is tough, but the rewards are totally worth it.",,27,,,,0.0,0.0,0.0,4200.223938009003,3995.8653390058316,204.35859900317155,56486000,197123000,0.0,0.0,0.0,20480.0,1211,883,0,0.0,5052,0.00080209,5052,0.00080209,,,,
graphiti_conv4_unconstrained,2026-05-16T12:03:55.587718+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,11,,,,,,616,"John: It takes dedication and practice, but it's so rewarding to communicate with different cultures. Keep it up with Ge",,27,,,,0.0,0.0,0.0,3061.5547280031024,2704.0478819981217,357.5068460049806,52346000,201439000,0.0,0.0,0.0,2334720.0,1320,906,0,0.0,4995,0.00079129,4995,0.00079129,,,,
graphiti_conv4_unconstrained,2026-05-16T12:04:00.909508+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,12,,,,,,617,Tim: Thanks! I appreciate your encouragement. I'm definitely going to keep up with my German lessons. Do you still play ,,27,,,,0.0,0.0,0.0,5321.171759002027,5116.781129996525,204.39062900550198,59201000,218419000,0.0,0.0,0.0,24576.0,1317,973,0,0.0,4959,0.00078319,4959,0.00078319,,,,
graphiti_conv4_unconstrained,2026-05-16T12:04:11.515964+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,13,,,,,,618,"John: Yeah, basketball is still really important to me - I practice and train every day to stay in shape and improve. Ca",,27,,,,0.0,0.0,0.0,10605.86960100045,10403.399892005837,202.46970899461303,112267000,503633000,0.0,323584,0.0,1249280.0,1501,973,0,0.0,6070,0.0009581,6070,0.0009581,,,,
graphiti_conv4_unconstrained,2026-05-16T12:04:14.953233+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,14,,,,,,619,"Tim: Wow! Love the way you go for it. Don't ever quit on what you love. I will always love reading, personally.",,27,,,,0.0,0.0,0.0,3436.651158001041,3233.15664898837,203.4945090126712,54747000,197538000,0.0,0.0,0.0,1708032.0,1313,897,0,0.0,4958,0.00078529,4958,0.00078529,,,,
graphiti_conv4_unconstrained,2026-05-16T12:04:19.334041+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,15,,,,,,620,John: Thanks! I won't give up on it. What got you into books?,,27,,,,0.0,0.0,0.0,4380.194694997044,4175.190224996186,205.00447000085842,56299000,230232000,0.0,65536,0.0,1200128.0,1241,913,0,0.0,4932,0.00077869,4932,0.00077869,,,,
graphiti_conv4_unconstrained,2026-05-16T12:04:26.406194+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,16,,,,,,621,Tim: I love escaping to that world. I have a collection of books that take me there.,,27,,,,0.0,0.0,0.0,7071.543753001606,6866.082210006425,205.46154299518093,67371000,446899000,0.0,0.0,0.0,1196032.0,1319,870,0,0.0,5978,0.00094095,5978,0.00094095,,,,
graphiti_conv4_unconstrained,2026-05-16T12:04:32.037785+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,17,,,,,,622,John: That's awesome! I totally understand why reading means so much to you. It's amazing how much playing a game can he,,27,,,,0.0,0.0,0.0,5630.949106998742,5426.739025002462,204.21008199627977,59832000,236075000,0.0,0.0,0.0,1765376.0,1344,905,0,0.0,4916,0.00077629,4916,0.00077629,,,,
graphiti_conv4_unconstrained,2026-05-16T12:04:38.779366+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,18,,,,,,623,Tim: Harry Potter is my favorite book. It's so immersive!,,27,,,,0.0,0.0,0.0,6740.971275998163,6232.568091989378,508.4031840087846,65964000,739484000,0.0,745472,0.0,3002368.0,1223,843,0,0.0,6132,0.00096695,6132,0.00096695,,,,
graphiti_conv4_unconstrained,2026-05-16T12:04:42.762356+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,19,,,,,,624,John: Cool! Glad you're enjoying that book! Do you have any favorite fantasy movies as well? These are mine.,,27,,,,0.0,0.0,0.0,3982.3363260074984,3777.1348920068704,205.20143400062807,57357000,214859000,0.0,0.0,0.0,32768.0,1375,961,0,0.0,4876,0.00077119,4876,0.00077119,,,,
graphiti_conv4_unconstrained,2026-05-16T12:04:51.111907+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,20,,,,,,625,"Tim: Definitely Star Wars! It's my favorite and never gets old. What about you, do you have any favorite fantasy films?",,27,,,,0.0,0.0,0.0,8348.759118001908,7787.852802997804,560.9063150041038,107363000,501835000,0.0,0.0,0.0,2895872.0,1299,969,0,0.0,7973,0.00125394,7973,0.00125394,,,,
graphiti_conv4_unconstrained,2026-05-16T12:04:57.305812+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,21,,,,,,626,"John: I'm a huge fan of Lord of the Rings! The adventure, the world, and the characters are awesome.",,27,,,,0.0,0.0,0.0,6193.240395994508,5989.04054799641,204.19984799809754,61140000,410717000,0.0,0.0,0.0,49152.0,1357,952,0,0.0,5992,0.00094555,5992,0.00094555,,,,
graphiti_conv4_unconstrained,2026-05-16T12:05:02.693103+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,22,,,,,,627,"Tim: Wow, me too! That's an awesome collection! Have you watched them heaps? Got any favorite characters from those movi",,27,,,,0.0,0.0,0.0,5386.710599006619,5183.375355001772,203.33524400484748,59202000,231139000,0.0,0.0,0.0,1863680.0,1283,906,0,0.0,4899,0.00077599,4899,0.00077599,,,,
graphiti_conv4_unconstrained,2026-05-16T12:05:11.523936+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,23,,,,,,628,"John: Thanks! I've watched a bunch of them and they're inspiring. My favorite character is Aragorn, he grows so much thr",,27,,,,0.0,0.0,0.0,8830.25790299871,8321.303949996945,508.9539530017646,108075000,504617000,0.0,0.0,0.0,2945024.0,1311,906,0,0.0,8051,0.00126714,8051,0.00126714,,,,
graphiti_conv4_unconstrained,2026-05-16T12:05:15.300205+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,24,,,,,,629,Tim: Nice one! Why is he your favorite?,,27,,,,0.0,0.0,0.0,3775.6097910023527,3571.4278100058436,204.18198099650908,51480000,179389000,0.0,0.0,0.0,16384.0,1219,891,0,0.0,4850,0.00076729,4850,0.00076729,,,,
graphiti_conv4_unconstrained,2026-05-16T12:05:20.806581+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,25,,,,,,630,John: He's a great leader and puts others first - that's why he eventually becomes king.,,27,,,,0.0,0.0,0.0,5505.775390993222,5301.332667993847,204.44272299937438,62109000,231168000,0.0,0.0,0.0,1150976.0,1268,940,0,0.0,4848,0.00077509,4848,0.00077509,,,,
graphiti_conv4_unconstrained,2026-05-16T12:05:29.001013+00:00,graphiti_conv4_unconstrained_3d574eb4,31eb78fab2f610c5cb9972131300029a,,load,graphiti,unconstrained,4,26,,,,,,631,"Tim: Wow, Aragorn's story is so inspiring - from a ranger to king of Gondor. It's amazing how he grows and achieves rede",,27,,,,0.0,0.0,0.0,8193.840485997498,7735.230266000144,458.61021999735385,68973000,662953000,0.0,0.0,0.0,2838528.0,1342,906,0,0.0,7977,0.00126395,7977,0.00126395,,,,
