experiment_name,timestamp,session_id,trace_id,judge_trace_id,phase,memory,mode,conversation_index,search_calls,top_k,memories_returned,question_category,question,answer,gold_answer,seed,judge_n,judge_verdict,judge_reason,toxic_latency,toxic_jitter,toxic_bandwidth,wall_ms,compute_ms,flush_ms,cpu_edge_ns,cpu_cloud_ns,ram_edge_peak_bytes,ram_cloud_peak_bytes,disk_edge_bytes,disk_cloud_bytes,network_edge_bytes,network_cloud_bytes,edge_llm_tokens,edge_llm_cost_usd,cloud_llm_tokens,cloud_llm_cost_usd,llm_tokens,llm_cost_usd,responder_context_window_tokens,responder_context_window_cost_usd,error
mem0_conv5_constrained,2026-05-04T00:15:08.991777+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,621,"[2023-10-28T14:36:00+00:00] Audrey: Let's try that trail by the lake with great views, perfect for us and the pups. Shou",,26,,,,100.0,20.0,512.0,2622.6160040023387,2367.100447001576,255.51555700076278,41247000,131109000,0.0,0.0,0.0,598016.0,4187,496646,0,0.0,8666,0.00078645,8666,0.00078645,,,
mem0_conv5_constrained,2026-05-04T00:15:14.759535+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,622,[2023-10-28T14:36:00+00:00] Andrew: Sounds great! They will love it by the lake. Can't wait!,,26,,,,100.0,20.0,512.0,5767.199955997057,5562.328975996934,204.87098000012338,47167000,199540000,0.0,0.0,0.0,348160.0,4055,582984,0,0.0,8831,0.00085427,8831,0.00085427,,,
mem0_conv5_constrained,2026-05-04T00:15:18.152676+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,623,"[2023-10-28T14:36:00+00:00] Audrey: Gonna be great - nature, furry pals - what more could we want? I'm so lucky to have ",,26,,,,100.0,20.0,512.0,3392.5541920034448,3187.6292349988944,204.92495700455038,8727000,141664000,0.0,0.0,0.0,217088.0,2394,634599,0,0.0,8754,0.00081103,8754,0.00081103,,,
mem0_conv5_constrained,2026-05-04T00:15:25.241935+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,624,[2023-10-28T14:36:00+00:00] Andrew: Same! I'm lucky to have a friend like you for these outdoor trips. It's awesome to b,,26,,,,100.0,20.0,512.0,7088.6336190014845,6883.760786004132,204.87283299735282,80941000,212833000,0.0,0.0,0.0,778240.0,5516,597694,0,0.0,8959,0.00087373,8959,0.00087373,,,
mem0_conv5_constrained,2026-05-04T00:15:27.321035+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,625,[2023-10-28T14:36:00+00:00] Audrey: Yup! It's hard to find someone that has similar thoughts. ,,26,,,,100.0,20.0,512.0,2078.5702710054466,1874.2371210028068,204.33315000263974,6337000,107661000,0.0,0.0,0.0,204800.0,2083,233856,0,0.0,8587,0.00076557,8587,0.00076557,,,
mem0_conv5_constrained,2026-05-04T00:15:30.342575+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,626,"[2023-10-28T14:36:00+00:00] Andrew: Exactly! Oh btw, here's another photo of a trail near the location. What do you thin",,26,,,,100.0,20.0,512.0,3021.001982000598,2817.4593360017752,203.542645998823,45102000,131997000,0.0,0.0,0.0,610304.0,5625,694795,0,0.0,8704,0.00079207,8704,0.00079207,,,
mem0_conv5_constrained,2026-05-04T00:15:32.528113+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,627,[2023-10-28T14:36:00+00:00] Audrey: That looks pretty good! I'd love to take them there sometime.,,26,,,,100.0,20.0,512.0,2184.9443390019587,1980.3224570059683,204.6218819959904,6539000,107400000,0.0,0.0,0.0,196608.0,2023,234148,0,0.0,8657,0.00078371,8657,0.00078371,,,
mem0_conv5_constrained,2026-05-04T00:15:38.515623+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,628,[2023-10-28T14:36:00+00:00] Andrew: How about going there the next trip? The autumn colors are so beautiful!,,26,,,,100.0,20.0,512.0,5986.9914660012,5781.649958000344,205.34150800085627,48123000,241578000,0.0,0.0,0.0,651264.0,7117,992037,0,0.0,8990,0.00089261,8990,0.00089261,,,
mem0_conv5_constrained,2026-05-04T00:15:41.437006+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,629,[2023-10-28T14:36:00+00:00] Audrey: Sounds great! The autumn colors would look awesome for pictures.,,26,,,,100.0,20.0,512.0,2920.766304996505,2715.873859997373,204.89244499913184,43243000,139737000,0.0,0.0,0.0,434176.0,2160,234171,0,0.0,8661,0.00079017,8661,0.00079017,,,
mem0_conv5_constrained,2026-05-04T00:15:46.103259+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,630,"[2023-10-28T14:36:00+00:00] Andrew: Yeah, photos are gonna turn out great with the dogs!",,26,,,,100.0,20.0,512.0,4665.714035996643,4460.780401001102,204.93363499554107,44928000,184920000,0.0,0.0,0.0,536576.0,4180,1024679,0,0.0,8787,0.00083518,8787,0.00083518,,,
mem0_conv5_constrained,2026-05-04T00:15:49.361463+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,631,[2023-10-28T14:36:00+00:00] Audrey: Can't wait to capture some amazing moments with our furry friends!,,26,,,,100.0,20.0,512.0,3257.535477998317,3052.5085289991694,205.02694899914786,42939000,130413000,0.0,0.0,0.0,430080.0,4142,527294,0,0.0,8608,0.00077,8608,0.00077,,,
mem0_conv5_constrained,2026-05-04T00:15:55.027014+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,632,[2023-10-28T14:36:00+00:00] Andrew: It definitely will be a memorable day!,,26,,,,100.0,20.0,512.0,5664.9550430011,5460.070571003598,204.88447199750226,47055000,192068000,0.0,0.0,0.0,417792.0,4085,585941,0,0.0,8795,0.00084968,8795,0.00084968,,,
mem0_conv5_constrained,2026-05-04T00:15:59.176719+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,633,"[2023-10-28T14:36:00+00:00] Audrey: Yep, can't wait to make some awesome memories with our furry friends!",,26,,,,100.0,20.0,512.0,4149.146600000677,3945.1337749997037,204.01282500097295,11293000,142934000,0.0,0.0,0.0,548864.0,4082,495902,0,0.0,8578,0.00076479,8578,0.00076479,,,
mem0_conv5_constrained,2026-05-04T00:16:01.713688+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,634,[2023-10-28T14:36:00+00:00] Andrew: You bet! Can't wait to see their happy face! This was my dog and I when we were hiki,,26,,,,100.0,20.0,512.0,2536.4162320038304,2332.9189170035534,203.497315000277,39555000,117388000,0.0,0.0,0.0,196608.0,2210,234419,0,0.0,8594,0.00076514,8594,0.00076514,,,
mem0_conv5_constrained,2026-05-04T00:16:03.512803+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,635,[2023-10-28T14:36:00+00:00] Audrey: Aww look at his happy face! I'm really looking forward to it! Can't wait to see my p,,26,,,,100.0,20.0,512.0,1798.5163310004282,1594.0338889995473,204.48244200088084,5943000,108058000,0.0,0.0,0.0,196608.0,2095,552593,0,0.0,8556,0.00076044,8556,0.00076044,,,
mem0_conv5_constrained,2026-05-04T00:16:05.346961+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,636,[2023-10-28T14:36:00+00:00] Andrew: Same here. Let's make it an epic and fun hike!,,26,,,,100.0,20.0,512.0,1833.6123050030437,1630.6348819998675,202.97742300317623,41000000,121768000,0.0,0.0,0.0,421888.0,6276,250537,0,0.0,8570,0.00076462,8570,0.00076462,,,
mem0_conv5_constrained,2026-05-04T00:16:07.075988+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,637,[2023-10-28T14:36:00+00:00] Audrey: Yep! It's gonna be so much fun.,,26,,,,100.0,20.0,512.0,1728.3766270047636,1524.0619070027606,204.314720002003,6054000,102810000,0.0,0.0,0.0,196608.0,2029,233130,0,0.0,8515,0.00075644,8515,0.00075644,,,
mem0_conv5_constrained,2026-05-04T00:16:08.488777+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,638,"[2023-10-28T14:36:00+00:00] Andrew: Let me get ready, gonna head out soon. Ttyl!",,26,,,,100.0,20.0,512.0,1412.2854640008882,1208.8097800005926,203.4756840002956,5508000,89487000,0.0,0.0,0.0,32768.0,2055,644422,0,0.0,8467,0.00073949,8467,0.00073949,,,
mem0_conv5_constrained,2026-05-04T00:16:10.194743+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,639,[2023-10-28T14:36:00+00:00] Audrey: Yep ttyl!,,26,,,,100.0,20.0,512.0,1705.4128399977344,1500.6694269977743,204.74341299996013,40364000,105358000,0.0,0.0,0.0,413696.0,6202,183128,0,0.0,8442,0.00073704,8442,0.00073704,,,
mem0_conv5_constrained,2026-05-04T00:16:13.144917+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,640,"[2023-11-04T19:59:00+00:00] Andrew: Hey Audrey, had a great weekend! My girlfriend and I went on a bike ride and stumble",,27,,,,100.0,20.0,512.0,2949.5461320038885,2745.2892799992696,204.25685200461885,7729000,122090000,0.0,0.0,0.0,208896.0,2346,560383,0,0.0,8648,0.00078779,8648,0.00078779,,,
mem0_conv5_constrained,2026-05-04T00:16:16.785751+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,641,[2023-11-04T19:59:00+00:00] Audrey: That's cool! I love checking out new parks with my four pups. Last weekend was so fu,,27,,,,100.0,20.0,512.0,3640.314051997848,3435.552376002306,204.76167599554174,44064000,143784000,0.0,0.0,0.0,557056.0,5466,309340,0,0.0,8865,0.00081876,8865,0.00081876,,,
mem0_conv5_constrained,2026-05-04T00:16:19.967454+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,642,[2023-11-04T19:59:00+00:00] Andrew: That sounds great! Your four pups must have a lot of fun. How often do you hang out ,,27,,,,100.0,20.0,512.0,3181.1084520013537,2977.6300840021577,203.47836799919605,42766000,150548000,0.0,0.0,0.0,405504.0,4203,629478,0,0.0,8743,0.00080734,8743,0.00080734,,,
mem0_conv5_constrained,2026-05-04T00:16:22.656405+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,643,"[2023-11-04T19:59:00+00:00] Audrey: Yeah, they're having a lot of fun. I try to meet up with other dog owners once a wee",,27,,,,100.0,20.0,512.0,2688.317359003122,2483.2191669993335,205.09819200378843,7486000,117075000,0.0,0.0,0.0,217088.0,2232,238109,0,0.0,8811,0.00080821,8811,0.00080821,,,
mem0_conv5_constrained,2026-05-04T00:16:27.439949+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,644,"[2023-11-04T19:59:00+00:00] Andrew: That looks fun! Seeing those adorable pups made me think about getting another dog, ",,27,,,,100.0,20.0,512.0,4782.877138000913,4578.104027998052,204.77311000286136,50770000,183196000,0.0,0.0,0.0,618496.0,5422,715916,0,0.0,8946,0.00086922,8946,0.00086922,,,
mem0_conv5_constrained,2026-05-04T00:16:29.635360+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,645,[2023-11-04T19:59:00+00:00] Audrey: Maybe you want to take care of Toby and Buddy first. Having them happy and healthy w,,27,,,,100.0,20.0,512.0,2194.835570997384,1990.6692740041763,204.16629699320765,15102000,119448000,0.0,0.0,0.0,405504.0,4237,504801,0,0.0,8739,0.00079115,8739,0.00079115,,,
mem0_conv5_constrained,2026-05-04T00:16:31.813525+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,646,"[2023-11-04T19:59:00+00:00] Andrew: Thanks, I think that's what I need to hear. I'll take good care of my dogs first.",,27,,,,100.0,20.0,512.0,2177.501061996736,1973.6765649940935,203.8244970026426,34685000,120711000,0.0,0.0,0.0,196608.0,2128,235377,0,0.0,8720,0.00078691,8720,0.00078691,,,
mem0_conv5_constrained,2026-05-04T00:16:36.952508+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,647,"[2023-11-04T19:59:00+00:00] Audrey: That's great! Let me know if you need any help, I'm here for you! See how happy they",,27,,,,100.0,20.0,512.0,5138.402942997345,4936.127182998462,202.2757599988836,47562000,170328000,0.0,0.0,0.0,602112.0,5461,688746,0,0.0,9018,0.00087859,9018,0.00087859,,,
mem0_conv5_constrained,2026-05-04T00:16:39.182629+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,648,[2023-11-04T19:59:00+00:00] Andrew: Thanks Audrey! That's so nice of you. I think I've managed to make it work with dogs,,27,,,,100.0,20.0,512.0,2229.573652999534,2024.23015399836,205.34349900117377,8904000,139020000,0.0,0.0,0.0,602112.0,4143,467403,0,0.0,8779,0.00080328,8779,0.00080328,,,
mem0_conv5_constrained,2026-05-04T00:16:42.627393+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,649,[2023-11-04T19:59:00+00:00] Audrey: Yeah I feel you. Taking care of a pup in the city is tough but doable with the right,,27,,,,100.0,20.0,512.0,3444.1044940031134,3239.0816760016605,205.02281800145283,43587000,141159000,0.0,0.0,0.0,217088.0,2304,296576,0,0.0,8982,0.0008506,8982,0.0008506,,,
mem0_conv5_constrained,2026-05-04T00:16:48.345805+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,650,"[2023-11-04T19:59:00+00:00] Andrew: Wow, it's great to know there are ways to keep them active in the city. I'll keep th",,27,,,,100.0,20.0,512.0,5717.863160993147,5515.121596996323,202.74156399682397,49436000,220616000,0.0,0.0,0.0,684032.0,5327,905690,0,0.0,9158,0.00091282,9158,0.00091282,,,
mem0_conv5_constrained,2026-05-04T00:16:52.176210+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,651,[2023-11-04T19:59:00+00:00] Audrey: You got it! There are lots of ways to keep them happy in the city. Make sure to soci,,27,,,,100.0,20.0,512.0,3829.819120997854,3624.7903920011595,205.02872899669455,45165000,157709000,0.0,0.0,0.0,442368.0,4377,367500,0,0.0,9117,0.00087541,9117,0.00087541,,,
mem0_conv5_constrained,2026-05-04T00:16:56.750625+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,652,[2023-11-04T19:59:00+00:00] Andrew: That's so cute! What sort of activities do you do to stay mentally stimulated?,,27,,,,100.0,20.0,512.0,4573.822405000101,4369.87708399829,203.94532100181095,43685000,187313000,0.0,0.0,0.0,446464.0,4099,1029680,0,0.0,9009,0.00087269,9009,0.00087269,,,
mem0_conv5_constrained,2026-05-04T00:16:59.322516+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,653,"[2023-11-04T19:59:00+00:00] Audrey: We give them lots of activities to keep them busy - puzzles, training, hide-and-seek",,27,,,,100.0,20.0,512.0,2571.272481000051,2367.8045499982545,203.4679310017964,9256000,134086000,0.0,0.0,0.0,425984.0,4312,531754,0,0.0,8846,0.00080301,8846,0.00080301,,,
mem0_conv5_constrained,2026-05-04T00:17:01.206513+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,654,[2023-11-04T19:59:00+00:00] Andrew: Cool ideas! I think I'll give those activities a try with my pups. Thanks!,,27,,,,100.0,20.0,512.0,1883.436125004664,1678.1968630020856,205.23926200257847,37962000,108948000,0.0,0.0,0.0,245760.0,2049,235393,0,0.0,8752,0.00079159,8752,0.00079159,,,
mem0_conv5_constrained,2026-05-04T00:17:02.536320+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,655,"[2023-11-04T19:59:00+00:00] Audrey: No problem, glad I could help. Let me know how it goes.",,27,,,,100.0,20.0,512.0,1329.210003001208,1124.1466040009982,205.06339900020976,5420000,87473000,0.0,0.0,0.0,32768.0,2076,168986,0,0.0,8683,0.00077176,8683,0.00077176,,,
mem0_conv5_constrained,2026-05-04T00:17:04.572933+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,656,[2023-11-04T19:59:00+00:00] Andrew: Your advice and support really mean a lot to me! Thank you so much!,,27,,,,100.0,20.0,512.0,2036.009476003528,1831.9763429972227,204.03313300630543,8753000,124896000,0.0,0.0,0.0,389120.0,6384,696916,0,0.0,8672,0.00077953,8672,0.00077953,,,
mem0_conv5_constrained,2026-05-04T00:17:07.075569+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,657,[2023-11-04T19:59:00+00:00] Audrey: That's what friends are for - supporting each other. Your friendship means a lot to ,,27,,,,100.0,20.0,512.0,2502.0632819941966,2296.9370859937044,205.1261960004922,40340000,117127000,0.0,0.0,0.0,217088.0,2073,234139,0,0.0,8662,0.00078072,8662,0.00078072,,,
mem0_conv5_constrained,2026-05-04T00:17:10.279253+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,658,[2023-11-22T09:02:00+00:00] Audrey: Hey Andrew! Long time no talk! Last Friday I took my fur kids to the pet salon - the,,28,,,,100.0,20.0,512.0,3203.1371389966807,2998.6405149975326,204.49662399914814,43048000,138519000,0.0,0.0,0.0,581632.0,5365,568251,0,0.0,8829,0.00081342,8829,0.00081342,,,
mem0_conv5_constrained,2026-05-04T00:17:13.041166+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,659,[2023-11-22T09:02:00+00:00] Andrew: Hey Audrey! Nice to hear from you. Sounds adorable! Do you have any pictures of them,,28,,,,100.0,20.0,512.0,2761.3352820044383,2555.356827004289,205.97845500014955,7721000,136753000,0.0,0.0,0.0,204800.0,2085,611489,0,0.0,8845,0.00083338,8845,0.00083338,,,
mem0_conv5_constrained,2026-05-04T00:17:15.999642+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,660,"[2023-11-22T09:02:00+00:00] Audrey: Here's a pic of them, looking all groomed. Look at those shiny coats! To top it off,",,28,,,,100.0,20.0,512.0,2957.9026639985386,2754.2016799998237,203.70098399871495,42481000,128496000,0.0,0.0,0.0,589824.0,5498,248058,0,0.0,8825,0.00081118,8825,0.00081118,,,
mem0_conv5_constrained,2026-05-04T00:17:18.520085+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,661,"[2023-11-22T09:02:00+00:00] Andrew: Wow, they look great! Love seeing them happy and calm in new places.",,28,,,,100.0,20.0,512.0,2519.8390209989157,2314.849618000153,204.98940299876267,7313000,124467000,0.0,0.0,0.0,196608.0,2102,435500,0,0.0,8700,0.00079587,8700,0.00079587,,,
mem0_conv5_constrained,2026-05-04T00:17:22.199723+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,662,[2023-11-22T09:02:00+00:00] Audrey: Thanks! It means a lot to see them happy and settled in new places. I guess I'm doin,,28,,,,100.0,20.0,512.0,3679.092952996143,3476.2633930004085,202.8295599957346,43350000,143668000,0.0,0.0,0.0,753664.0,5325,307174,0,0.0,8844,0.00083071,8844,0.00083071,,,
mem0_conv5_constrained,2026-05-04T00:17:27.832681+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,663,"[2023-11-22T09:02:00+00:00] Andrew: No, we haven't got the chance to take them to the groomer yet. But will do that soon",,28,,,,100.0,20.0,512.0,5632.377419999102,5427.684159003547,204.69326099555474,46763000,183547000,0.0,0.0,0.0,585728.0,4361,904492,0,0.0,9024,0.00088235,9024,0.00088235,,,
mem0_conv5_constrained,2026-05-04T00:17:32.189411+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,664,[2023-11-22T09:02:00+00:00] Audrey: That's great news! What's the pups name?,,28,,,,100.0,20.0,512.0,4356.152899003064,4152.7356970036635,203.41720199940028,47442000,167959000,0.0,0.0,0.0,434176.0,4090,391679,0,0.0,8853,0.0008399,8853,0.0008399,,,
mem0_conv5_constrained,2026-05-04T00:17:36.049813+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,665,"[2023-11-22T09:02:00+00:00] Andrew: It took us a while to decide, but we ended up going with 'Scout' for our pup - it se",,28,,,,100.0,20.0,512.0,3859.8479950014735,3655.994273001852,203.85372199962148,42816000,140359000,0.0,0.0,0.0,409600.0,4154,534938,0,0.0,8754,0.00080479,8754,0.00080479,,,
mem0_conv5_constrained,2026-05-04T00:17:38.162519+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,666,[2023-11-22T09:02:00+00:00] Audrey: That's a great name for your pup! Fits their adventurous spirit. What's Scout's firs,,28,,,,100.0,20.0,512.0,2112.1581589977723,1906.8275440004072,205.33061499736505,6734000,118344000,0.0,0.0,0.0,204800.0,2154,481664,0,0.0,8735,0.00079178,8735,0.00079178,,,
mem0_conv5_constrained,2026-05-04T00:17:43.093196+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,667,"[2023-11-22T09:02:00+00:00] Andrew: Thanks! We're gonna take Scout, Toby, and Buddy to a nearby park. It's not big, but ",,28,,,,100.0,20.0,512.0,4930.058653997548,4724.656563994358,205.4020900031901,47016000,178003000,0.0,0.0,0.0,417792.0,5274,536148,0,0.0,8808,0.00083086,8808,0.00083086,,,
mem0_conv5_constrained,2026-05-04T00:17:50.879104+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,668,"[2023-11-22T09:02:00+00:00] Audrey: Sounds like a great start for Scout! Start small, and gradually give them more expos",,28,,,,100.0,20.0,512.0,7785.368897995795,7580.58335899841,204.78553899738472,83622000,242321000,0.0,0.0,0.0,471040.0,4366,586980,0,0.0,9222,0.00096548,9222,0.00096548,,,
mem0_conv5_constrained,2026-05-04T00:17:56.515231+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,669,"[2023-11-22T09:02:00+00:00] Andrew: Yeah, safety first! For now, we're keeping the new addition on a leash while they ge",,28,,,,100.0,20.0,512.0,5635.574872998404,5432.999031996587,202.57584100181703,47075000,183146000,0.0,0.0,0.0,548864.0,4611,745680,0,0.0,9061,0.00090012,9061,0.00090012,,,
mem0_conv5_constrained,2026-05-04T00:18:02.113750+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,670,"[2023-11-22T09:02:00+00:00] Audrey: Wow, that's so great that you two are creating a safe and fun space for Scout. It's ",,28,,,,100.0,20.0,512.0,5597.879852997721,5392.111471002863,205.76838199485792,48631000,199516000,0.0,0.0,0.0,442368.0,4393,624020,0,0.0,9086,0.00088711,9086,0.00088711,,,
mem0_conv5_constrained,2026-05-04T00:18:04.485479+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,671,[2023-11-22T09:02:00+00:00] Andrew: Thanks! We feel so lucky to have Scout. It's been amazing having so many furry frien,,28,,,,100.0,20.0,512.0,2371.036242999253,2166.1639560043113,204.87228699494153,10393000,152867000,0.0,0.0,0.0,421888.0,4145,529076,0,0.0,8813,0.00080752,8813,0.00080752,,,
mem0_conv5_constrained,2026-05-04T00:18:07.665866+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,672,"[2023-11-22T09:02:00+00:00] Audrey: They're doing great! Exploring, meeting new people...they feel so loved and safe. I'",,28,,,,100.0,20.0,512.0,3179.751663999923,2974.0607740022824,205.69088999764062,45356000,148382000,0.0,0.0,0.0,204800.0,2107,295356,0,0.0,8850,0.00083068,8850,0.00083068,,,
mem0_conv5_constrained,2026-05-04T00:18:13.629970+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,673,[2023-11-22T09:02:00+00:00] Andrew: That's great to hear! Dogs truly bring so much joy and friendship. I'm glad they're ,,28,,,,100.0,20.0,512.0,5963.495117001003,5757.725201998255,205.76991500274744,49599000,235803000,0.0,0.0,0.0,593920.0,5247,876147,0,0.0,9004,0.00090815,9004,0.00090815,,,
mem0_conv5_constrained,2026-05-04T00:18:14.901847+00:00,mem0_conv5_constrained_9ce9bd1d,7ed6ffecd18f26f2e51b50c6a08d8d4a,,load,mem0,constrained,5,,,,,674,[2023-11-22T09:02:00+00:00] Audrey: Thanks! They're really awesome and bring so much joy and friendship. I'm so grateful,,28,,,,100.0,20.0,512.0,1271.2394659974962,1065.348049000022,205.89141699747415,7843000,93156000,0.0,0.0,0.0,262144.0,4226,175531,0,0.0,8642,0.00076443,8642,0.00076443,,,
